Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Date,Time,is_holiday,Minute_Return,Log_Return,SMA_50,RSI,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,OBV
2024-10-21 09:53:00+05:30,154.67999267578125,155.2100067138672,154.64999389648438,155.1300048828125,120349,0.0,0.0,2024-10-21,09:53:00,False,0.0021965993373431747,0.0021941903401083707,,39.09057282907819,-0.3727135002019111,-0.3787548711656857,0.006041370963774606,156.0355858162558,155.33100128173828,154.62641674722076,-1596518.0
2024-10-21 09:54:00+05:30,155.13999938964844,155.25,154.9499969482422,155.16000366210938,97977,0.0,0.0,2024-10-21,09:54:00,False,0.0001933783172347603,0.0001933596220586864,,39.85409090411043,-0.34134099214509206,-0.37127209536156697,0.029931103216474908,156.01887461637278,155.31450119018555,154.61012776399832,-1498541.0
2024-10-21 09:55:00+05:30,155.14999389648438,155.36000061035156,155.02000427246094,155.22000122070312,90647,0.0,0.0,2024-10-21,09:55:00,False,0.00038668185858270476,0.00038660711641913537,,41.435286193774054,-0.3080853359490163,-0.35863474347905683,0.0505494075300405,156.00068838157415,155.3005012512207,154.60031412086727,-1407894.0
2024-10-21 09:56:00+05:30,155.14999389648438,155.1999969482422,154.8699951171875,154.9199981689453,99397,0.0,0.0,2024-10-21,09:56:00,False,-0.0019327602718623993,-0.0019346304631389089,,36.29691048253088,-0.3024512580330452,-0.3473980463898545,0.04494678835680932,155.93589341280003,155.2565010070801,154.57710860136015,-1507291.0
2024-10-21 09:57:00+05:30,154.85000610351562,154.89999389648438,154.6999969482422,154.77999877929688,116334,0.0,0.0,2024-10-21,09:57:00,False,-0.0009036882991424466,-0.0009040968715803288,,34.1675254690797,-0.30575839891946544,-0.3390701168957767,0.03331171797631127,155.84735932782868,155.2015007019043,154.55564207597993,-1623625.0
2024-10-21 09:58:00+05:30,154.75,155.02999877929688,154.75,154.99000549316406,45218,0.0,0.0,2024-10-21,09:58:00,False,0.0013568078273902273,0.001355888195398336,,39.86645228522209,-0.2881123651867199,-0.32887856655396536,0.04076620136724546,155.75861834064108,155.16250076293946,154.56638318523784,-1578407.0
2024-10-21 09:59:00+05:30,154.91000366210938,155.14999389648438,154.89999389648438,155.0500030517578,85875,0.0,0.0,2024-10-21,09:59:00,False,0.00038710598404612107,0.0003870310778557595,,41.4265044673738,-0.26621766325544627,-0.31634638589426156,0.05012872263881529,155.66595187674542,155.12850112915038,154.59105038155533,-1492532.0
2024-10-21 10:00:00+05:30,155.0500030517578,155.25,154.9600067138672,155.1999969482422,38380,0.0,0.0,2024-10-21,10:00:00,False,0.0009673904774727404,0.0009669228568611743,,45.250580423763786,-0.2340645499059235,-0.29989001869659393,0.06582546879067042,155.57166340650767,155.10300064086914,154.6343378752306,-1454152.0
2024-10-21 10:01:00+05:30,155.25,155.72999572753906,155.1999969482422,155.6699981689453,145090,0.0,0.0,2024-10-21,10:01:00,False,0.003028358440366974,0.0030237821996159653,,55.13484985213879,-0.16871298708417726,-0.2736546123741106,0.10494162528993334,155.61155772797065,155.11100082397462,154.6104439199786,-1309062.0
2024-10-21 10:02:00+05:30,155.64999389648438,155.89999389648438,155.64999389648438,155.69000244140625,112449,0.0,0.0,2024-10-21,10:02:00,False,0.0001285043534158259,0.00012849609743792456,,55.503066648712206,-0.11399318265904412,-0.2417223264310973,0.1277291437720532,155.6669457392138,155.1235008239746,154.58005590873543,-1196613.0
2024-10-21 10:03:00+05:30,155.66000366210938,155.85000610351562,155.64999389648438,155.85000610351562,62072,0.0,0.0,2024-10-21,10:03:00,False,0.0010277067223349867,0.0010271789933176123,,58.44105979923394,-0.05705864850915532,-0.20478959084670892,0.1477309423375536,155.76664146740214,155.14650115966796,154.5263608519338,-1134541.0
2024-10-21 10:04:00+05:30,155.85000610351562,155.89999389648438,155.6999969482422,155.75,97440,0.0,0.0,2024-10-21,10:04:00,False,-0.0006416817426956323,-0.000641887708539457,,55.9542912622464,-0.019779273617956505,-0.16778752740095842,0.14800825378300192,155.82861260815628,155.1635009765625,154.4983893449687,-1231981.0
2024-10-21 10:05:00+05:30,155.72999572753906,155.8800048828125,155.6699981689453,155.75,76780,0.0,0.0,2024-10-21,10:05:00,False,0.0,0.0,155.69880065917968,55.9542912622464,0.009653618659996255,-0.13229929818876748,0.14195291684876374,155.90799170133909,155.19750061035157,154.48700951936405,-1231981.0
2024-10-21 10:06:00+05:30,155.75,155.9199981689453,155.75,155.9199981689453,80702,0.0,0.0,2024-10-21,10:06:00,False,0.0010914810205155945,0.0010908857881908318,155.66620056152342,59.36326164111654,0.04616467174335526,-0.09660650420234293,0.1427711759456982,155.99793723390897,155.2240005493164,154.45006386472383,-1151279.0
2024-10-21 10:07:00+05:30,155.88999938964844,156.19000244140625,155.88999938964844,156.0800018310547,191706,0.0,0.0,2024-10-21,10:07:00,False,0.0010261907644202317,0.0010256645906165929,155.65200073242187,62.31929295837971,0.08700792943568558,-0.05988361747473723,0.1468915469104228,156.12895691964252,155.27250061035156,154.4160443010606,-959573.0
2024-10-21 10:08:00+05:30,156.1199951171875,156.2899932861328,156.0500030517578,156.27000427246094,89376,0.0,0.0,2024-10-21,10:08:00,False,0.001217340076737683,0.0012165997190898281,155.64480072021485,65.52624672677692,0.1331729793132581,-0.021272298117138162,0.15444527743039627,156.28625198121682,155.33350067138673,154.38074936155664,-870197.0
2024-10-21 10:09:00+05:30,156.27000427246094,156.27999877929688,155.9499969482422,155.9600067138672,182117,0.0,0.0,2024-10-21,10:09:00,False,-0.0019837304032657155,-0.001985700602415541,155.6340008544922,57.002144898014265,0.14309538717211012,0.011601238940711495,0.13149414823139863,156.34850503193812,155.3915008544922,154.43449667704627,-1052314.0
2024-10-21 10:10:00+05:30,155.9499969482422,156.0,155.7899932861328,155.8300018310547,63998,0.0,0.0,2024-10-21,10:10:00,False,-0.0008335783355729598,-0.0008339259551863876,155.6244009399414,53.83901851537614,0.13886787689787639,0.03705456653214448,0.10181331036573191,156.38817333563566,155.4355010986328,154.48282886162997,-1116312.0
2024-10-21 10:11:00+05:30,155.8699951171875,155.8699951171875,155.64999389648438,155.72999572753906,85490,0.0,0.0,2024-10-21,10:11:00,False,-0.000641764116925625,-0.0006419701356641383,155.61360076904296,51.47280095052057,0.1259954901985907,0.054842751265433726,0.07115273893315696,156.38484710600326,155.48700103759765,154.58915496919204,-1201802.0
2024-10-21 10:12:00+05:30,155.64999389648438,155.74000549316406,155.5,155.6199951171875,99661,0.0,0.0,2024-10-21,10:12:00,False,-0.0007063546739192184,-0.0007066042599204181,155.60140075683594,48.925690513449155,0.10569946343809988,0.06501409369996695,0.04068536973813293,156.36850830535408,155.52850112915038,154.6884939529467,-1301463.0
2024-10-21 10:13:00+05:30,155.6199951171875,155.6199951171875,155.38999938964844,155.49000549316406,86074,0.0,0.0,2024-10-21,10:13:00,False,-0.0008353015557258647,-0.0008356506144631126,155.58380096435548,46.02713141958518,0.07822392302344383,0.06765605956466234,0.010567863458781496,156.3667770783731,155.54650115966797,154.72622524096283,-1387537.0
2024-10-21 10:14:00+05:30,155.5,155.64999389648438,155.3800048828125,155.64999389648438,104980,0.0,0.0,2024-10-21,10:14:00,False,0.0010289304628479101,0.0010284014767281136,155.5694009399414,49.95679029588433,0.06856866942470674,0.06783858153667122,0.0007300878880355244,156.37269747486846,155.5710006713867,154.76930386790497,-1282557.0
2024-10-21 10:15:00+05:30,155.66000366210938,155.7100067138672,155.52000427246094,155.6999969482422,88742,0.0,0.0,2024-10-21,10:15:00,False,0.00032125315591757797,0.0003212015651712363,155.56320098876952,51.153813863861586,0.06421145014229523,0.06711315525779601,-0.00290170511550078,156.38183061144338,155.59500045776366,154.80817030408394,-1193815.0
2024-10-21 10:16:00+05:30,155.64999389648438,155.77000427246094,155.5,155.64999389648438,97782,0.0,0.0,2024-10-21,10:16:00,False,-0.0003211499854712807,-0.0003212015651712363,155.55520080566407,49.869194162753175,0.05607707249995997,0.06490593870622881,-0.00882886620626884,156.35486183476297,155.63150024414062,154.90813865351828,-1291597.0
2024-10-21 10:17:00+05:30,155.57000732421875,155.63999938964844,155.47999572753906,155.52999877929688,45434,0.0,0.0,2024-10-21,10:17:00,False,-0.000770929148042887,-0.00077122646673633,155.53820068359374,46.829907882697455,0.039492669585769136,0.059823284882136875,-0.02033061529636774,156.2811085281355,155.66900024414062,155.05689196014575,-1337031.0
2024-10-21 10:18:00+05:30,155.5399932861328,155.7100067138672,155.5,155.67999267578125,79644,0.0,0.0,2024-10-21,10:18:00,False,0.0009644049229191598,0.0009639401832659544,155.5270004272461,50.86132209819839,0.038014457682095326,0.055461519442128564,-0.017447061760033238,156.23050351269097,155.7034996032715,155.17649569385202,-1257387.0
2024-10-21 10:19:00+05:30,155.61000061035156,155.72999572753906,155.5,155.57000732421875,21620,0.0,0.0,2024-10-21,10:19:00,False,-0.0007064835350523158,-0.0007067332121470926,155.5086004638672,47.98809805949797,0.0276493410211458,0.04989908375793201,-0.02224974273678621,156.16902406567297,155.72949981689453,155.2899755681161,-1279007.0
2024-10-21 10:20:00+05:30,155.57000732421875,155.6999969482422,155.5,155.6999969482422,34090,0.0,0.0,2024-10-21,10:20:00,False,0.0008355699550268714,0.0008352210607887045,155.49300048828124,51.47699438199055,0.02958297357616857,0.04583586172157932,-0.016252888145410753,156.12162512454424,155.75449981689454,155.38737450924484,-1244917.0
2024-10-21 10:21:00+05:30,155.69000244140625,155.9600067138672,155.64999389648438,155.9199981689453,95106,0.0,0.0,2024-10-21,10:21:00,False,0.0014129815351009434,0.0014119842160438267,155.4888003540039,56.763155609659336,0.04831075488107217,0.04633084035347789,0.00197991452759428,156.1387602595833,155.76699981689453,155.39523937420574,-1149811.0
2024-10-21 10:22:00+05:30,155.91000366210938,156.11000061035156,155.8300018310547,156.0,313085,0.0,0.0,2024-10-21,10:22:00,False,0.0005130953822101159,0.0005129637937839604,155.4920004272461,58.53229569832259,0.06881488054730767,0.050827648392243845,0.01798723215506382,156.165797150804,155.78249969482422,155.39920223884445,-836726.0
2024-10-21 10:23:00+05:30,155.94000244140625,156.10000610351562,155.77000427246094,156.10000610351562,53439,0.0,0.0,2024-10-21,10:23:00,False,0.0006410647661259095,0.0006408593718845168,155.50100067138672,60.697220243408566,0.09207284617255596,0.05907668794830627,0.032996158224249686,156.2018689375214,155.7949996948242,155.38813045212703,-783287.0
2024-10-21 10:24:00+05:30,156.0500030517578,156.1999969482422,156.02999877929688,156.02999877929688,117360,0.0,0.0,2024-10-21,10:24:00,False,-0.0004484773957813548,-0.00044857799184594427,155.51180053710937,58.39875462063384,0.10366100595641115,0.06799355154992724,0.0356674544064839,156.22780568307996,155.80899963378906,155.39019358449815,-900647.0
2024-10-21 10:25:00+05:30,156.10000610351562,156.10000610351562,155.8000030517578,155.8300018310547,73143,0.0,0.0,2024-10-21,10:25:00,False,-0.001281785232371102,-0.0012826074217180405,155.51840057373047,52.30510018392178,0.09560455400756496,0.07351575204145479,0.02208880196611017,156.23100275294345,155.8129997253418,155.39499669774014,-973790.0
2024-10-21 10:26:00+05:30,155.8699951171875,155.8699951171875,155.4600067138672,155.4600067138672,106997,0.0,0.0,2024-10-21,10:26:00,False,-0.002374350977603412,-0.0023771742186813327,155.51160064697265,43.30290240624892,0.05868772841435543,0.07055014731603491,-0.01186241890167948,156.2318617706891,155.79000015258788,155.34813853448665,-1080787.0
2024-10-21 10:27:00+05:30,155.4499969482422,155.49000549316406,155.1999969482422,155.27000427246094,110524,0.0,0.0,2024-10-21,10:27:00,False,-0.00122219499035503,-0.0012229424797656208,155.49940063476564,39.539477063884064,0.013938593624715168,0.05922783657777096,-0.045289242953055794,156.2248313986767,155.7495002746582,155.2741691506397,-1191311.0
2024-10-21 10:28:00+05:30,155.2899932861328,155.32000732421875,155.22999572753906,155.27999877929688,50906,0.0,0.0,2024-10-21,10:28:00,False,6.436856160840776e-05,6.436649004104567e-05,155.48960052490236,39.835681916324425,-0.020482831589646366,0.04328570294428749,-0.06376853453393386,156.15391631077807,155.7,155.2460836892219,-1140405.0
2024-10-21 10:29:00+05:30,155.2899932861328,155.3000030517578,155.2100067138672,155.2100067138672,28640,0.0,0.0,2024-10-21,10:29:00,False,-0.00045074746251883013,-0.00045084907969350496,155.4792007446289,38.41627270630102,-0.05280117472247525,0.02406832741093494,-0.07686950213341019,156.14717824690175,155.6625,155.17782175309824,-1169045.0
2024-10-21 10:30:00+05:30,155.2100067138672,155.24000549316406,155.0500030517578,155.13999938964844,115521,0.0,0.0,2024-10-21,10:30:00,False,-0.00045104903801607144,-0.0004511507912310364,155.46780059814452,36.99632200612758,-0.08310472099248045,0.0026337177302518597,-0.08573843872273232,156.15633875991114,155.62799987792968,155.09966099594823,-1284566.0
2024-10-21 10:31:00+05:30,155.1199951171875,155.30999755859375,155.05999755859375,155.16000366210938,87017,0.0,0.0,2024-10-21,10:31:00,False,0.00012894335786794997,0.00012893504538791234,155.46080078125,37.70488101802336,-0.10430397088242671,-0.018753819992283857,-0.08555015089014285,156.16307504840245,155.5995002746582,155.03592550091395,-1197549.0
2024-10-21 10:32:00+05:30,155.17999267578125,155.1999969482422,155.10000610351562,155.1300048828125,26407,0.0,0.0,2024-10-21,10:32:00,False,-0.00019334092929135238,-0.0001933596220586864,155.45460083007814,37.03228219161897,-0.12211748557336932,-0.03942655310850095,-0.08269093246486837,156.17434773939317,155.57500076293945,154.97565378648574,-1223956.0
2024-10-21 10:33:00+05:30,155.1300048828125,155.27999877929688,155.1300048828125,155.14999389648438,33985,0.0,0.0,2024-10-21,10:33:00,False,0.00012885330395606687,0.00012884500308274482,155.44980072021485,37.82812077537342,-0.13308772550186632,-0.05815878758717402,-0.0749289379146923,156.18469153254688,155.55800018310546,154.93130883366405,-1189971.0
2024-10-21 10:34:00+05:30,155.1199951171875,155.1999969482422,155.02999877929688,155.0800018310547,98130,0.0,0.0,2024-10-21,10:34:00,False,-0.0004511251574806918,-0.0004512269450485107,155.44320068359374,36.10726770363751,-0.14574938621512956,-0.07567690731276513,-0.07007247890236443,156.18790551159535,155.52950057983398,154.8710956480726,-1288101.0
2024-10-21 10:35:00+05:30,155.05999755859375,155.41000366210938,155.05999755859375,155.35000610351562,71783,0.0,0.0,2024-10-21,10:35:00,False,0.0017410644136766074,0.001739550517968702,155.44880065917968,46.26295491134468,-0.13246972673474033,-0.08703547119716018,-0.045434255537580154,156.169953900138,155.51200103759766,154.8540481750573,-1216318.0
2024-10-21 10:36:00+05:30,155.33999633789062,155.35000610351562,155.1999969482422,155.1999969482422,30671,0.0,0.0,2024-10-21,10:36:00,False,-0.0009656205302849274,-0.0009660870421290824,155.44500061035157,42.24533855838219,-0.13252235090456566,-0.09613284713864127,-0.03638950376592438,156.1577361049736,155.48950119018554,154.82126627539748,-1246989.0
2024-10-21 10:37:00+05:30,155.2100067138672,155.38999938964844,155.1699981689453,155.25999450683594,28091,0.0,0.0,2024-10-21,10:37:00,False,0.0003865822150355136,0.0003865075113829164,155.44800048828125,44.32778616004136,-0.12626722441584093,-0.10215972259408121,-0.02410750182175972,156.15129019671727,155.4760009765625,154.8007117564077,-1218898.0
2024-10-21 10:38:00+05:30,155.1999969482422,155.3300018310547,155.1999969482422,155.2899932861328,53030,0.0,0.0,2024-10-21,10:38:00,False,0.00019321641348857277,0.00019319774960191438,155.45280029296876,45.38808702906648,-0.1175344765458135,-0.10523467338442767,-0.012299803161385833,156.12962193611733,155.45650100708008,154.78338007804282,-1165868.0
2024-10-21 10:39:00+05:30,155.27000427246094,155.52999877929688,155.25,155.36000061035156,113559,0.0,0.0,2024-10-21,10:39:00,False,0.00045081671225100095,0.00045071512492711463,155.46400024414064,47.88266676552664,-0.1037685259801151,-0.10494144390356516,0.001172917923450062,156.11826288617718,155.4460006713867,154.77373845659625,-1052309.0
2024-10-21 10:40:00+05:30,155.3699951171875,155.3800048828125,155.25,155.2899932861328,41211,0.0,0.0,2024-10-21,10:40:00,False,-0.00045061356812381437,-0.00045071512492711463,155.47080017089843,45.63765803632379,-0.09738531962295838,-0.1034302190474438,0.006044899424485425,156.09049695031197,155.42550048828124,154.76050402625052,-1093520.0
2024-10-21 10:41:00+05:30,155.2899932861328,155.32000732421875,155.1999969482422,155.27999877929688,34455,0.0,0.0,2024-10-21,10:41:00,False,-6.436027605150052e-05,-6.43623472633692e-05,155.48240020751953,45.311035411435455,-0.09207171040557682,-0.10115851731907041,0.00908680691349359,156.02075872764146,155.39350051879882,154.76624230995617,-1127975.0
2024-10-21 10:42:00+05:30,155.24000549316406,155.32000732421875,155.1999969482422,155.25999450683594,11247,0.0,0.0,2024-10-21,10:42:00,False,-0.0001288271034144417,-0.00012883540233854518,155.49180023193358,44.622661410704865,-0.08845515841841234,-0.09861784553893879,0.010162687120526454,155.92039139158248,155.35650024414062,154.79260909669875,-1139222.0
2024-10-21 10:43:00+05:30,155.25999450683594,155.25999450683594,155.14999389648438,155.1999969482422,59154,0.0,0.0,2024-10-21,10:43:00,False,-0.00038643282697725656,-0.0003865075113829164,155.49320007324218,42.53544741242498,-0.08939977155367274,-0.09677423074188558,0.007374459188212848,155.76339747958224,155.31149978637694,154.85960209317165,-1198376.0
2024-10-21 10:44:00+05:30,155.1999969482422,155.3800048828125,155.1999969482422,155.25,21211,0.0,0.0,2024-10-21,10:44:00,False,0.0003221846181769017,0.00032213272785774905,155.495,44.85070384409802,-0.08513220482080897,-0.09444582555767025,0.009313620736861289,155.58175027716146,155.27249984741212,154.96324941766278,-1177165.0
2024-10-21 10:45:00+05:30,155.25999450683594,155.5,155.24000549316406,155.44000244140625,86336,0.0,0.0,2024-10-21,10:45:00,False,0.0012238482538244888,0.0012230999620186367,155.49940002441406,52.65633921184698,-0.06566161214220756,-0.08868898287457772,0.023027370732370156,155.4468156784722,155.25299987792968,155.05918407738716,-1090829.0
2024-10-21 10:46:00+05:30,155.44000244140625,155.47000122070312,155.30999755859375,155.33999633789062,19508,0.0,0.0,2024-10-21,10:46:00,False,-0.0006433743048436247,-0.0006435813589051875,155.50779998779296,48.74562618708318,-0.05763628867566695,-0.08247844403479557,0.02484215535912862,155.4212516200244,155.24699935913085,155.0727470982373,-1110337.0
